run_id,workload,mode,backend,backend_commit,dtype,batch_size,candidate_count,dimension,indexer_heads,k,seed,stage,graph_mode,timing_method,status,error,n_samples,warmup,group_size,median_us,mean_us,min_us,p95_us,p99_us,stdev_us,iqr_us,cv,host_median_us,throughput_qps,peak_allocated_bytes,peak_reserved_bytes,setup_us,steps,block_kv,config_id
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,8192,128,64,2048,0,select,eager,cuda_event_per_iter,ok,,100,20,1,58.512,57.9075,53.696,61.3136,61.4416,2.07519,2.28,0.0358362,,17090.5,206013952,224395264,,,64,deepgemm_fp8_paged_mqa|fixed|B1|N8192
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,8192,128,64,2048,0,combined,eager,cuda_event_per_iter,ok,,100,20,1,74.768,75.521,68.032,85.0096,88.1101,4.66883,5.32,0.0618217,,13374.7,206046720,224395264,36476,,64,deepgemm_fp8_paged_mqa|fixed|B1|N8192
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,8192,128,64,2048,0,score,cudagraph,cuda_event_grouped_7,ok,,100,20,7,7.872,7.87739,7.776,7.94057,7.95808,0.0567723,0.046857,0.00720698,,127033,205990400,228589568,,,64,deepgemm_fp8_paged_mqa|fixed|B1|N8192
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,8192,128,64,2048,0,select,cudagraph,cuda_event_grouped_2,ok,,100,20,2,53.008,52.3234,48.128,55.8088,55.857,2.08543,2.352,0.0398565,,18865.1,206006784,230686720,,,64,deepgemm_fp8_paged_mqa|fixed|B1|N8192
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,8192,128,64,2048,0,combined,cudagraph,cuda_event_per_iter,ok,,100,20,1,57.04,57.305,50.976,62.216,66.4413,3.36847,4.432,0.0587815,,17531.6,206006784,230686720,36476,,64,deepgemm_fp8_paged_mqa|fixed|B1|N8192
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,score,eager,cuda_event_grouped_3,ok,,100,20,3,17.728,17.8292,17.4507,18.0464,21.0259,0.522449,0.181333,0.029303,,56407.9,213594112,266338304,,,64,deepgemm_fp8_paged_mqa|fixed|B1|N32768
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,select,eager,cuda_event_per_iter,ok,,100,20,1,74.304,74.464,73.344,75.4592,77.8176,0.879055,0.616005,0.0118051,,13458.2,213508096,266338304,,,64,deepgemm_fp8_paged_mqa|fixed|B1|N32768
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,combined,eager,cuda_event_per_iter,ok,,100,20,1,92.944,93.4621,91.904,95.9056,104.032,2.10897,0.864007,0.022565,,10759.2,213639168,266338304,798.336,,64,deepgemm_fp8_paged_mqa|fixed|B1|N32768
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,score,cudagraph,cuda_event_grouped_6,ok,,100,20,6,8.54933,8.55456,8.45333,8.62933,8.65083,0.0398388,0.042667,0.00465703,,116968,213463040,228589568,,,64,deepgemm_fp8_paged_mqa|fixed|B1|N32768
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,select,cudagraph,cuda_event_grouped_2,ok,,100,20,2,49.264,49.272,48.8,49.5376,49.7946,0.177638,0.191998,0.00360525,,20298.8,213479424,230686720,,,64,deepgemm_fp8_paged_mqa|fixed|B1|N32768
dsa-quick,dsa,fixed,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,combined,cudagraph,cuda_event_per_iter,ok,,100,20,1,59.104,59.1248,58.432,59.5536,59.7446,0.256015,0.320002,0.00433008,,16919.3,213479424,230686720,798.336,,64,deepgemm_fp8_paged_mqa|fixed|B1|N32768
dsa-quick,dsa,incremental,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,8192,128,64,2048,0,decode_loop,eager,cuda_event_per_iter,ok,,20,2,1,1192.78,1210.74,1191.26,1240.69,1333.91,37.7664,27.928,0.031193,,838.375,205756928,228589568,675.232,16,64,deepgemm_fp8_paged_mqa|incremental|B1|N8192
dsa-quick,dsa,incremental,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,8192,128,64,2048,0,decode_loop_per_step_mean,eager,derived_from_cuda_event_per_iter_div_16_steps,ok,,20,2,1,74.549,75.671,74.454,77.5433,83.3695,2.3604,1.7455,0.031193,,13414,205756928,228589568,,16,64,deepgemm_fp8_paged_mqa|incremental|B1|N8192
dsa-quick,dsa,incremental,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,decode_loop,eager,cuda_event_per_iter,ok,,20,2,1,1822.26,1824.3,1798.91,1871.55,1898.33,24.2821,14.8561,0.0133104,,548.77,212366848,264241152,814.88,16,64,deepgemm_fp8_paged_mqa|incremental|B1|N32768
dsa-quick,dsa,incremental,deepgemm_fp8_paged_mqa,78b69000794d0937b47ae3387eff7663410264d1,fp8_e4m3_kv_fp8_q,1,32768,128,64,2048,0,decode_loop_per_step_mean,eager,derived_from_cuda_event_per_iter_div_16_steps,ok,,20,2,1,113.891,114.019,112.432,116.972,118.646,1.51763,0.928504,0.0133104,,8780.32,212366848,264241152,,16,64,deepgemm_fp8_paged_mqa|incremental|B1|N32768
