run_id,workload,mode,backend,backend_commit,dtype,batch_size,candidate_count,dimension,indexer_heads,k,seed,trial,decode_step,stage,graph_mode,timing_method,elapsed_us,status,error,topk_sorted,context_len_actual,block_kv,steps,group_size,warmup,config_id
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,0,,indexer_score,eager,cuda_event_grouped_3,21.3333,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,1,,indexer_score,eager,cuda_event_grouped_3,18.5813,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,2,,indexer_score,eager,cuda_event_grouped_3,20.2133,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,3,,indexer_score,eager,cuda_event_grouped_3,18.0267,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,4,,indexer_score,eager,cuda_event_grouped_3,17.8667,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,5,,indexer_score,eager,cuda_event_grouped_3,18.2293,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,6,,indexer_score,eager,cuda_event_grouped_3,17.7813,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,7,,indexer_score,eager,cuda_event_grouped_3,17.9733,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,8,,indexer_score,eager,cuda_event_grouped_3,18.0587,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,9,,indexer_score,eager,cuda_event_grouped_3,17.6853,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,10,,indexer_score,eager,cuda_event_grouped_3,17.8027,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,11,,indexer_score,eager,cuda_event_grouped_3,17.632,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,12,,indexer_score,eager,cuda_event_grouped_3,17.7173,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,13,,indexer_score,eager,cuda_event_grouped_3,17.6107,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,14,,indexer_score,eager,cuda_event_grouped_3,17.7387,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,15,,indexer_score,eager,cuda_event_grouped_3,17.824,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,16,,indexer_score,eager,cuda_event_grouped_3,18.944,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,17,,indexer_score,eager,cuda_event_grouped_3,17.696,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,18,,indexer_score,eager,cuda_event_grouped_3,18.2507,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,19,,indexer_score,eager,cuda_event_grouped_3,18.016,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,20,,indexer_score,eager,cuda_event_grouped_3,17.664,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
dsablock-full,dsa_block,block_fixed_context,deepgemm_fp8_paged_mqa+flashmla_fp8_sparse_decode,78b69000794d0937b47ae3387eff7663410264d1|ba89a3466e9470ad08ab39738d4e7bb66989e1e7,fp8_e4m3,1,8192,128,64,2048,0,21,,indexer_score,eager,cuda_event_grouped_3,17.792,ok,,0,8192,64,,3,20,dsa_block|B1|N8192
